idx,main_speaker,title,details,posted,url,num_views
4d97d77e7c2d7bed7d536245a1117555,Leah Lagos and Jaspal Ricky Singh,How playing sports benefits your body... and your brain,"The victory of the underdog. The last minute penalty shot that wins the tournament. The training montage. Many people love to glorify victory on the field, cheer for teams, and play sports. But should we be obsessed with sports? Are sports as good for us as we make them out to be, or are they just a fun and entertaining pastime? Leah Lagos and Jaspal Ricky Singh show what science has to say on the matter. [Directed by Serin Inan and Tolga Yildiz, narrated by Susan Zimmerman, music by Cem Misirlioglu and Brooks Ball].",Posted Jun 2016,https://www.ted.com/talks/leah_lagos_and_jaspal_ricky_singh_how_playing_sports_benefits_your_body_and_your_brain,
daaeffe0cb521f4408b198b93da5d44b,Blaise Agüera y Arcas,How computers are learning to be creative,"We're on the edge of a new frontier in art and creativity -- and it's not human. Blaise Agüera y Arcas, principal scientist at Google, works with deep neural networks for machine perception and distributed learning. In this captivating demo, he shows how neural nets trained to recognize images can be run in reverse, to generate them. The results: spectacular, hallucinatory collages (and poems!) that defy categorization. ""Perception and creativity are very intimately connected,"" Agüera y Arcas says. ""Any creature, any being that is able to do perceptual acts is also able to create.""",Posted Jun 2016,https://www.ted.com/talks/blaise_aguera_y_arcas_how_computers_are_learning_to_be_creative,
69d14eac36a34a73b40798f7a357757f,Wanda Diaz Merced,How a blind astronomer found a way to hear the stars,"Wanda Diaz Merced studies the light emitted by gamma-ray bursts, the most energetic events in the universe. When she lost her sight and was left without a way to do her science, she had a revelatory insight: the light curves she could no longer see could be translated into sound. Through sonification, she regained mastery over her work, and now she's advocating for a more inclusive scientific community. ""Science is for everyone,"" she says. ""It has to be available to everyone, because we are all natural explorers.""",Posted Jun 2016,https://www.ted.com/talks/wanda_diaz_merced_how_a_blind_astronomer_found_a_way_to_hear_the_stars,
02c222d17fa74bf7d50ea7c1f2a15453,Tom Hulme,What can we learn from shortcuts?,"How do you build a product people really want? Allow consumers to be a part of the process. ""Empathy for what your customers want is probably the biggest leading indicator of business success,"" says designer Tom Hulme. In this short talk, Hulme lays out three insightful examples of the intersection of design and user experience, where people have developed their own desire paths out of necessity. Once you know how to spot them, you'll start noticing them everywhere.",Posted Jun 2016,https://www.ted.com/talks/tom_hulme_what_can_we_learn_from_shortcuts,
c01587cfe0922b03832f0b485bf79b8d,Brian Little,"Who are you, really? The puzzle of personality","What makes you, you? Psychologists like to talk about our traits, or defined characteristics that make us who we are. But Brian Little is more interested in moments when we transcend those traits -- sometimes because our culture demands it of us, and sometimes because we demand it of ourselves. Join Little as he dissects the surprising differences between introverts and extroverts and explains why your personality may be more malleable than you think.",Posted Jun 2016,https://www.ted.com/talks/brian_little_who_are_you_really_the_puzzle_of_personality,
9869cb2370c4dc240615f0981d8eb6a3,Seema Bansal,How to fix a broken education system ... without any more money,"Seema Bansal forged a path to public education reform for 15,000 schools in Haryana, India, by setting an ambitious goal: by 2020, 80 percent of children should have grade-level knowledge. She's looking to meet this goal by seeking reforms that will work in every school without additional resources. Bansal and her team have found success using creative, straightforward techniques such as communicating with teachers using SMS group chats, and they have already measurably improved learning and engagement in Haryana's schools.",Posted Jun 2016,https://www.ted.com/talks/seema_bansal_how_to_fix_a_broken_education_system_without_any_more_money,
dc9a75bc425cedb2f6f08c283c073e78,Steven Zheng,How does anesthesia work?,"When under anesthesia, you can't move, form memories, or — hopefully — feel pain. And while it might just seem like you are asleep for that time, you actually aren't. What's going on? Steven Zheng explains what we know about the science behind anesthesia. [Directed by Zedem Media, narrated by Addison Anderson].",Posted Jun 2016,https://www.ted.com/talks/steven_zheng_how_does_anesthesia_work,
4dc4d96edfbbcb03813fab0824eb1b9c,Mia Nacamulli,How the food you eat affects your brain,"When it comes to what you bite, chew and swallow, your choices have a direct and long-lasting effect on the most powerful organ in your body: your brain. So which foods cause you to feel so tired after lunch? Or so restless at night? Mia Nacamulli takes you into the brain to find out. [Directed by Private Island, narrated by Addison Anderson].",Posted Jun 2016,https://www.ted.com/talks/mia_nacamulli_how_the_food_you_eat_affects_your_brain,
5b44770465023c9e9e206882e133d921,Keolu Fox,Why genetic research must be more diverse,"Ninety-six percent of genome studies are based on people of European descent. The rest of the world is virtually unrepresented -- and this is dangerous, says geneticist and TED Fellow Keolu Fox, because we react to drugs differently based on our genetic makeup. Fox is working to democratize genome sequencing, specifically by advocating for indigenous populations to get involved in research, with the goal of eliminating health disparities. ""The research community needs to immerse itself in indigenous culture,"" he says, ""or die trying.""",Posted Jun 2016,https://www.ted.com/talks/keolu_fox_why_genetic_research_must_be_more_diverse,
adfc6b659c1206abaa53cf21568e0e20,Gill Hicks,I survived a terrorist attack. Here's what I learned,"Gill Hicks's story is one of compassion and humanity, emerging from the ashes of chaos and hate. A survivor of the London terrorist bombings on July 7, 2005, she shares her story of the events of that day -- and the profound lessons that came as she learned how to live on.",Posted Jun 2016,https://www.ted.com/talks/gill_hicks_i_survived_a_terrorist_attack_here_s_what_i_learned,
9d3ed23bfae32f421f14c4c1fc1f1718,Tristan Harris,How better tech could protect us from distraction,"How often does technology interrupt us from what we really mean to be doing? At work and at play, we spend a startling amount of time distracted by pings and pop-ups -- instead of helping us spend our time well, it often feels like our tech is stealing it away from us. Design thinker Tristan Harris offers thoughtful new ideas for technology that creates more meaningful interaction. He asks: ""What does the future of technology look like when you're designing for the deepest human values?""",Posted Jun 2016,https://www.ted.com/talks/tristan_harris_how_better_tech_could_protect_us_from_distraction,
e8274bf7ed4f4e9bf1c024d18445822a,Benedetta Berti and Evelien Borgman,What does it mean to be a refugee?,"About 60 million people around the globe have been forced to leave their homes to escape war, violence and persecution. The majority have become Internally Displaced Persons, meaning they fled their homes but are still in their own countries. Others, referred to as refugees, sought shelter outside their own country. But what does that term really mean? Benedetta Berti and Evelien Borgman explain. [Directed by Biljana Labovic, narrated by Susan Zimmerman, music by David Obuchowski and Peter Linder].  ",Posted Jun 2016,https://www.ted.com/talks/benedetta_berti_and_evelien_borgman_what_does_it_mean_to_be_a_refugee_feb_2018,
e5d1611f2f40686c3df7ffeace5d0337,Chris Milk,The birth of virtual reality as an art form,"Chris Milk uses innovative technologies to make personal, interactive, human stories. Accompanied by Joshua Roman on cello and McKenzie Stubbert on piano, Milk traces his relationship to music and art -- from the first moment he remembers putting on headphones to his current work creating breakthrough virtual reality projects. VR is the last medium for storytelling, he says, because it closes the gap between audience and storyteller. To illustrate, he brought the TED audience together in the world's largest collective VR experience. Join them and take part in this interactive talk by getting a Google Cardboard and downloading the experience at with.in/TED.",Posted Jun 2016,https://www.ted.com/talks/chris_milk_the_birth_of_virtual_reality_as_an_art_form,
